Local time,Open,High,Low,Close,Volume
29.04.2023 11:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 12:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 12:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 13:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 13:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 14:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 14:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 15:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 15:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 16:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 16:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 17:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 17:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 18:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 18:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 19:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 19:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 20:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 20:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 21:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 21:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 22:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 22:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 23:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
29.04.2023 23:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 00:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 00:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 01:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 01:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 02:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 02:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 03:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 03:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 04:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 04:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 05:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 05:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 06:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 06:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 07:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 07:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 08:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 08:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 09:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 09:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 10:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 10:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 11:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 11:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 12:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 12:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 13:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 13:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 14:00:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 14:30:00.000 GMT-0600,0.61768,0.61768,0.61768,0.61768,0
30.04.2023 15:00:00.000 GMT-0600,0.61687,0.61805,0.61668,0.61743,247339998.93060002
30.04.2023 15:30:00.000 GMT-0600,0.61786,0.61832,0.61734,0.61831,450500001.78800005
30.04.2023 16:00:00.000 GMT-0600,0.61825,0.61855,0.61763,0.61772,751429999.3517001
30.04.2023 16:30:00.000 GMT-0600,0.61772,0.61779,0.61731,0.61736,822289997.1005999
30.04.2023 17:00:00.000 GMT-0600,0.61736,0.61757,0.61726,0.61731,1065669992.4469998
30.04.2023 17:30:00.000 GMT-0600,0.61731,0.61735,0.61704,0.61704,772249997.1388999
30.04.2023 18:00:00.000 GMT-0600,0.61705,0.61761,0.61666,0.61679,1591179996.4908
30.04.2023 18:30:00.000 GMT-0600,0.61678,0.61739,0.61665,0.61720,931469997.4060001
30.04.2023 19:00:00.000 GMT-0600,0.61719,0.61757,0.61712,0.61755,1080930012.7029002
30.04.2023 19:30:00.000 GMT-0600,0.61755,0.61773,0.61716,0.61752,863539990.4250001
30.04.2023 20:00:00.000 GMT-0600,0.61752,0.61756,0.61731,0.61749,777430003.1662999
30.04.2023 20:30:00.000 GMT-0600,0.61751,0.61778,0.61735,0.61775,971530000.6869998
30.04.2023 21:00:00.000 GMT-0600,0.61772,0.61849,0.61761,0.61842,1071580003.7385998
30.04.2023 21:30:00.000 GMT-0600,0.61840,0.61846,0.61814,0.61844,1012860002.0410001
30.04.2023 22:00:00.000 GMT-0600,0.61845,0.61887,0.61821,0.61872,740609997.7493
30.04.2023 22:30:00.000 GMT-0600,0.61872,0.61872,0.61814,0.61825,702700003.6237001
30.04.2023 23:00:00.000 GMT-0600,0.61824,0.61835,0.61804,0.61818,719410003.4237001
30.04.2023 23:30:00.000 GMT-0600,0.61815,0.61877,0.61795,0.61877,640219999.3134001
01.05.2023 00:00:00.000 GMT-0600,0.61875,0.61882,0.61828,0.61854,1402630002.9754
01.05.2023 00:30:00.000 GMT-0600,0.61853,0.61898,0.61821,0.61842,1591569992.0655003
01.05.2023 01:00:00.000 GMT-0600,0.61843,0.61892,0.61817,0.61837,3039049995.4224005
01.05.2023 01:30:00.000 GMT-0600,0.61838,0.61864,0.61805,0.61819,2001870000.8393
01.05.2023 02:00:00.000 GMT-0600,0.61819,0.61824,0.61782,0.61782,1909940002.4411001
01.05.2023 02:30:00.000 GMT-0600,0.61781,0.61781,0.61739,0.61746,1793549995.4224
01.05.2023 03:00:00.000 GMT-0600,0.61744,0.61792,0.61734,0.61765,1660160015.1062996
01.05.2023 03:30:00.000 GMT-0600,0.61766,0.61777,0.61744,0.61772,1064589999.1988001
01.05.2023 04:00:00.000 GMT-0600,0.61772,0.61806,0.61760,0.61795,1411569990.1581
01.05.2023 04:30:00.000 GMT-0600,0.61795,0.61802,0.61748,0.61799,855720004.0813
01.05.2023 05:00:00.000 GMT-0600,0.61800,0.61809,0.61740,0.61745,1265519993.7822998
01.05.2023 05:30:00.000 GMT-0600,0.61746,0.61775,0.61713,0.61756,1345410007.477
01.05.2023 06:00:00.000 GMT-0600,0.61755,0.61860,0.61728,0.61849,1381890001.2967997
01.05.2023 06:30:00.000 GMT-0600,0.61850,0.61987,0.61835,0.61983,3826319988.2506003
01.05.2023 07:00:00.000 GMT-0600,0.61983,0.61987,0.61925,0.61966,2090460006.7137008
01.05.2023 07:30:00.000 GMT-0600,0.61967,0.61991,0.61914,0.61914,2482919996.261501
01.05.2023 08:00:00.000 GMT-0600,0.61914,0.61914,0.61741,0.61788,4642390014.648199
01.05.2023 08:30:00.000 GMT-0600,0.61789,0.61836,0.61731,0.61761,2391899986.266999
01.05.2023 09:00:00.000 GMT-0600,0.61760,0.61777,0.61663,0.61684,2205859996.7958
01.05.2023 09:30:00.000 GMT-0600,0.61683,0.61704,0.61648,0.61679,1217919996.2617002
01.05.2023 10:00:00.000 GMT-0600,0.61678,0.61678,0.61640,0.61663,950469988.8229
01.05.2023 10:30:00.000 GMT-0600,0.61662,0.61701,0.61653,0.61672,1392469988.8229003
