Local time,Open,High,Low,Close,Volume
01.05.2023 02:30:00.000 GMT-0600,1.09942,1.09974,1.09914,1.09921,4088139997.4820995
01.05.2023 03:00:00.000 GMT-0600,1.09921,1.10008,1.09882,1.10003,3400409965.5148997
01.05.2023 03:30:00.000 GMT-0600,1.10003,1.10044,1.09988,1.10031,3007070003.5096006
01.05.2023 04:00:00.000 GMT-0600,1.10029,1.10068,1.09996,1.10022,5512819992.0654
01.05.2023 04:30:00.000 GMT-0600,1.10022,1.10095,1.10006,1.10088,3239989990.2341
01.05.2023 05:00:00.000 GMT-0600,1.10091,1.10118,1.10063,1.10109,4923099990.8450985
01.05.2023 05:30:00.000 GMT-0600,1.10109,1.10140,1.10082,1.10133,4965770023.3459
01.05.2023 06:00:00.000 GMT-0600,1.10134,1.10199,1.10077,1.10166,9807839950.561499
01.05.2023 06:30:00.000 GMT-0600,1.10164,1.10335,1.10131,1.10327,14188730117.797598
01.05.2023 07:00:00.000 GMT-0600,1.10328,1.10355,1.10208,1.10248,9602680000.305199
01.05.2023 07:30:00.000 GMT-0600,1.10250,1.10274,1.10180,1.10187,12504890121.459902
01.05.2023 08:00:00.000 GMT-0600,1.10186,1.10186,1.09834,1.09852,24396080093.383896
01.05.2023 08:30:00.000 GMT-0600,1.09852,1.09919,1.09778,1.09815,12831229965.210102
01.05.2023 09:00:00.000 GMT-0600,1.09814,1.09820,1.09679,1.09689,12320089935.302702
01.05.2023 09:30:00.000 GMT-0600,1.09689,1.09716,1.09661,1.09692,7614660018.920801
01.05.2023 10:00:00.000 GMT-0600,1.09692,1.09706,1.09643,1.09662,5679829971.313401
01.05.2023 10:30:00.000 GMT-0600,1.09662,1.09714,1.09648,1.09675,5243249958.0383
01.05.2023 11:00:00.000 GMT-0600,1.09674,1.09715,1.09662,1.09709,3773240032.1961007
01.05.2023 11:30:00.000 GMT-0600,1.09709,1.09720,1.09653,1.09719,4150559959.4112988
01.05.2023 12:00:00.000 GMT-0600,1.09718,1.09756,1.09687,1.09741,4390629978.179899
01.05.2023 12:30:00.000 GMT-0600,1.09741,1.09747,1.09689,1.09694,5416640056.61
01.05.2023 13:00:00.000 GMT-0600,1.09694,1.09705,1.09667,1.09673,4788460012.435801
01.05.2023 13:30:00.000 GMT-0600,1.09673,1.09733,1.09657,1.09727,4272320016.8606997
01.05.2023 14:00:00.000 GMT-0600,1.09727,1.09749,1.09713,1.09746,3181489969.2537003
01.05.2023 14:30:00.000 GMT-0600,1.09745,1.09766,1.09738,1.09741,1458800003.0516999
01.05.2023 15:00:00.000 GMT-0600,1.09741,1.09752,1.09733,1.09745,180979999.06519997
01.05.2023 15:30:00.000 GMT-0600,1.09745,1.09757,1.09721,1.09753,363970004.55869997
01.05.2023 16:00:00.000 GMT-0600,1.09752,1.09760,1.09733,1.09745,928960010.6479
01.05.2023 16:30:00.000 GMT-0600,1.09744,1.09756,1.09734,1.09739,794669995.7848
01.05.2023 17:00:00.000 GMT-0600,1.09739,1.09742,1.09692,1.09719,1486449996.9483
01.05.2023 17:30:00.000 GMT-0600,1.09719,1.09721,1.09672,1.09687,2158619994.8787994
01.05.2023 18:00:00.000 GMT-0600,1.09687,1.09785,1.09685,1.09765,4439639991.7602005
01.05.2023 18:30:00.000 GMT-0600,1.09763,1.09791,1.09747,1.09789,2838569986.3436
01.05.2023 19:00:00.000 GMT-0600,1.09788,1.09941,1.09785,1.09926,6170759956.36
01.05.2023 19:30:00.000 GMT-0600,1.09926,1.09943,1.09864,1.09880,6275209964.7523
01.05.2023 20:00:00.000 GMT-0600,1.09883,1.09913,1.09866,1.09886,3579769996.6431
01.05.2023 20:30:00.000 GMT-0600,1.09887,1.09893,1.09860,1.09885,3397789995.1935
01.05.2023 21:00:00.000 GMT-0600,1.09885,1.09886,1.09853,1.09863,2895730003.3568997
01.05.2023 21:30:00.000 GMT-0600,1.09864,1.09869,1.09833,1.09839,3646850028.9917994
01.05.2023 22:00:00.000 GMT-0600,1.09840,1.09858,1.09813,1.09819,3533610019.6837997
01.05.2023 22:30:00.000 GMT-0600,1.09820,1.09890,1.09790,1.09845,9476739967.3463
01.05.2023 23:00:00.000 GMT-0600,1.09844,1.09915,1.09834,1.09907,7285909873.962499
01.05.2023 23:30:00.000 GMT-0600,1.09907,1.09927,1.09832,1.09834,6462819992.0652
02.05.2023 00:00:00.000 GMT-0600,1.09834,1.09921,1.09830,1.09896,5903519927.978401
